43.14,
21.24,
22.7,
3.2,
0.6,
0.7,
0.5,
29.34,
0.1,
2.6,
10.6,
0.1,
1.1,
0.5,
27.2,
40.5,
16.1,
0.2,
0.6,
0.1,
1.1,
1.3,
0.4,
15.5,
1.1,
0.1,
0.16,
0.1,
0.2,
0.3,
4.32,
1.11,
0.1,
0.31,
0.6,
1.1,
8.2,
0.1,
0.1,
0.6,
0.5,
11.4,
0.1,
0.3,
34.12,
0.1,
0.1,
0.4,
4.35,
23.7,
10.17,
7.6,
18.23,
0.3,
28.12,
14.20,
0.37,
13.21,
2.6,
17.2,
0.26,
3.2,
0.5,
53.1,
0.1,
3.2,
1.1,
0.2,
0.44,
46.48,
38.1,
0.7,
0.38,
0.5,
30.1,
10.17,
0.15,
0.4,
0.6,
0.1,
0.55,
0.51,
0.1,
3.2,
8.2,
2.1,
0.3,
1.1,
0.36,
47.47,
0.45,
32.3,
33.4,
0.1,
0.55,
20.25,
0.1,
0.8,
0.4,
0.5,
0.5,
0.8,
0.4,
0.4,
0.31,
0.4,
0.1,
10.17,
20.25,
0.1,
0.1,
21.24,
2.33,
0.5,
10.17,
21.24,
4.32,
49.3,
0.1,
0.16,
0.5,
0.1,
8.2,
0.5,
0.5,
0.1,
0.30,
0.1,
48.12,
27.2,
3.2,
39.7,
0.22,
16.1,
0.6,
37.1,
3.2,
1.19,
1.1,
0.1,
0.26,
0.3,
0.4,
4.35,
0.6,
0.1,
4.16,
14.20,
0.8,
0.5,
0.6,
0.1,
0.6,
0.3,
27.2,
1.1,
42.1,
17.2,
0.1,
1.3,
0.1,
8.2,
3.2,
0.6,
1.1,
0.5,
22.7,
0.4,
15.5,
0.1,
19.1,
0.2,
3.2,
2.33,
0.4,
0.42,
5.10,
0.1,
3.2,
0.4,
0.1,
0.5,
0.4,
0.5,
7.6,
0.40,
0.1,
0.1,
0.1,
7.6,
6.4,
0.1,
15.5,
8.2,
1.1,
1.6,
38.1,
4.2,
0.11,
23.7,
0.1,
5.10,
8.2,
0.6,
3.2,
0.36,
0.51,
16.1,
0.38,
0.6,
6.4,
0.5,
0.40,
22.7,
33.4,
13.21,
0.3,
0.6,
50.7,
0.1,
1.1,
1.3,
0.1,
42.1,
3.2,
7.6,
28.12,
0.3,
0.6,
0.1,
40.5,
10.17,
12.14,
0.9,
2.6,
0.1,
33.4,
0.11,
14.20,
3.2,
22.7,
0.2,
0.1,
17.2,
10.17,
0.40,
35.3,
31.8,
0.11,
40.5,
29.34,
0.36,
0.16,
0.40,
10.6,
0.1,
5.10,
33.4,
0.4,
0.4,
0.1,
0.1,
18.23,
53.1,
13.21,
0.5,
46.48,
24.3,
4.2,
0.3,
48.12,
0.13,
10.17,
0.55,
5.10,
6.4,
0.4,
0.7,
5.10,
0.1,
32.3,
0.1,
44.46,
2.1,
30.1,
1.1,
7.6,
44.46,
1.1,
5.10,
0.7,
15.5,
0.1,
0.4,
0.26,
4.16,
0.38,
8.2,
0.13,
1.1,
2.33,
0.16,
0.5,
25.29,
1.1,
17.2,
6.43,
28.12,
8.2,
2.4,
8.2,
25.29,
0.1,
0.4,
0.45,
0.36,
5.10,
0.42,
0.1,
1.1,
21.24,
2.1,
2.1,
0.1,
0.16,
0.26,
0.9,
0.3,
0.9,
31.8,
2.33,
0.13,
0.5,
21.24,
2.59,
0.27,
27.2,
8.2,
39.7,
24.3,
42.1,
1.6,
39.7,
0.7,
8.2,
0.3,
4.35,
37.1,
0.36,
5.10,
30.1,
0.58,
0.3,
25.29,
0.1,
15.5,
0.16,
