0.3,
0.4,
38.1,
0.52,
13.21,
0.7,
47.47,
6.2,
32.3,
0.5,
0.5,
22.7,
0.39,
0.5,
0.8,
0.38,
7.6,
0.8,
1.11,
2.6,
53.1,
8.2,
0.1,
17.2,
0.22,
0.57,
3.2,
2.5,
13.21,
2.33,
4.32,
0.1,
3.2,
0.1,
0.1,
0.1,
0.4,
52.5,
0.39,
0.6,
0.4,
5.10,
0.1,
0.8,
0.15,
0.3,
1.1,
0.6,
16.1,
0.9,
0.49,
37.1,
0.6,
6.2,
0.22,
0.53,
0.6,
14.20,
8.2,
3.2,
0.6,
16.1,
0.9,
0.41,
0.51,
0.6,
0.1,
0.51,
13.21,
0.56,
0.11,
1.11,
0.11,
0.31,
0.5,
0.27,
0.5,
3.2,
1.1,
3.2,
16.1,
36.9,
0.13,
3.2,
0.18,
43.14,
17.2,
2.6,
0.1,
0.1,
0.11,
0.36,
0.11,
0.1,
15.5,
5.10,
25.29,
49.3,
1.6,
2.1,
0.7,
24.3,
7.6,
0.1,
28.12,
0.1,
0.2,
42.1,
0.16,
0.5,
0.9,
24.3,
1.1,
0.7,
0.8,
0.1,
0.7,
0.1,
49.3,
0.27,
53.1,
0.3,
1.1,
29.34,
0.60,
0.38,
25.29,
0.18,
0.4,
0.4,
5.10,
35.3,
0.8,
0.1,
18.23,
0.6,
0.1,
17.2,
25.29,
2.5,
0.15,
0.31,
2.5,
0.1,
27.2,
0.38,
8.2,
1.1,
0.7,
0.1,
0.31,
0.3,
14.20,
0.41,
0.27,
14.20,
18.23,
10.17,
0.5,
15.5,
11.4,
43.14,
39.7,
29.34,
0.1,
0.1,
0.1,
0.8,
33.4,
1.1,
0.1,
0.8,
3.2,
3.2,
8.2,
6.4,
1.1,
18.23,
5.10,
0.4,
34.12,
0.1,
0.3,
0.3,
7.6,
22.7,
9.2,
1.1,
0.55,
0.9,
3.2,
36.9,
1.19,
5.10,
48.12,
4.35,
18.23,
48.12,
0.2,
50.7,
0.5,
0.1,
0.4,
1.19,
16.1,
0.1,
0.2,
0.4,
0.11,
20.25,
0.9,
36.9,
37.1,
0.3,
0.1,
32.3,
29.34,
44.46,
0.5,
0.3,
1.1,
0.1,
0.8,
3.2,
32.3,
0.5,
0.1,
4.32,
0.1,
32.3,
31.8,
26.28,
48.12,
0.1,
6.2,
0.53,
23.7,
0.1,
30.1,
52.5,
0.1,
9.2,
0.3,
1.30,
2.4,
0.1,
0.44,
24.3,
0.5,
0.53,
0.4,
42.1,
0.3,
8.2,
3.2,
9.2,
10.17,
39.7,
0.11,
0.16,
0.44,
0.1,
0.1,
21.24,
0.4,
19.1,
0.4,
22.7,
35.3,
0.1,
3.2,
21.24,
0.3,
52.5,
1.1,
1.19,
0.3,
43.14,
5.10,
0.60,
22.7,
9.2,
10.6,
0.8,
19.1,
0.11,
16.1,
0.3,
0.15,
0.13,
4.16,
2.4,
6.4,
0.52,
24.3,
10.17,
0.37,
0.3,
0.49,
0.18,
0.9,
0.1,
0.37,
0.41,
3.2,
0.45,
0.1,
2.1,
38.1,
53.1,
3.2,
11.4,
0.1,
0.3,
8.2,
27.2,
17.2,
0.27,
0.7,
0.40,
29.34,
0.3,
1.30,
0.6,
0.45,
0.8,
0.6,
0.50,
4.16,
31.8,
0.1,
12.14,
0.5,
13.21,
8.2,
31.8,
0.5,
0.26,
23.7,
3.2,
0.6,
0.3,
29.34,
44.46,
0.13,
28.12,
2.5,
0.45,
4.32,
0.1,
0.42,
0.8,
3.2,
14.20,
0.26,
41.1,
1.1,
4.32,
3.2,
28.12,
6.4,
0.4,
47.47,
0.5,
1.1,
0.38,
3.2,
24.3,
22.7,
4.35,
0.45,
0.55,
0.18,
0.2,
2.5,
13.21,
0.6,
32.3,
29.34,
0.7,
0.58,
0.31,
17.2,
2.5,
37.1,
34.12,
0.5,
2.33,
0.26,
0.44,
0.3,
5.10,
0.1,
3.2,
50.7,
5.10,
0.6,
0.1,
2.33,
7.6,
0.27,
0.1,
0.44,
0.36,
17.2,
0.1,
17.2,
25.29,
24.3,
0.5,
2.4,
0.41,
46.48,
0.5,
9.2,
0.1,
0.1,
0.1,
35.3,
0.41,
0.7,
2.59,
2.4,
0.2,
0.3,
8.2,
10.17,
14.20,
0.31,
0.7,
0.3,
0.31,
3.2,
22.7,
0.37,
0.1,
0.1,
31.8,
6.2,
0.8,
2.1,
6.43,
0.5,
0.1,
12.14,
0.40,
0.8,
0.3,
0.1,
0.7,
0.37,
0.51,
1.1,
32.3,
29.34,
11.4,
0.7,
8.2,
9.2,
15.5,
0.5,
0.1,
0.4,
0.22,
38.1,
37.1,
0.7,
0.9,
3.2,
3.2,
30.1,
0.45,
0.58,
0.5,
0.37,
34.12,
0.11,
19.1,
3.2,
11.4,
0.9,
0.2,
25.29,
0.4,
0.27,
22.7,
0.22,
41.1,
0.4,
0.15,
0.38,
30.1,
3.2,
18.23,
1.6,
0.54,
0.11,
26.28,
2.1,
0.5,
4.2,
3.2,
34.12,
4.32,
0.1,
0.3,
0.6,
0.1,
51.7,
0.1,
0.1,
8.2,
20.25,
0.6,
0.1,
4.16,
50.7,
0.4,
0.18,
18.23,
11.4,
0.53,
7.6,
0.37,
7.6,
17.2,
50.7,
0.6,
11.4,
34.12,
0.1,
0.1,
11.4,
0.5,
0.26,
0.1,
3.2,
0.56,
0.1,
0.1,
4.32,
0.5,
0.1,
47.47,
27.2,
28.12,
0.6,
2.5,
16.1,
20.25,
0.3,
0.1,
0.52,
0.18,
0.1,
7.6,
12.14,
34.12,
8.2,
40.5,
8.2,
0.1,
0.37,
0.5,
0.6,
0.6,
0.50,
10.6,
23.7,
0.6,
0.52,
1.1,
0.5,
25.29,
2.1,
6.2,
25.29,
0.15,
0.26,
0.2,
0.1,
22.7,
5.10,
3.2,
10.17,
10.17,
3.2,
0.11,
0.4,
17.2,
9.2,
5.10,
0.1,
0.9,
1.1,
0.4,
0.4,
4.35,
0.40,
0.1,
0.6,
40.5,
0.51,
1.1,
0.4,
0.5,
9.2,
3.2,
38.1,
0.1,
0.8,
2.59,
6.43,
2.33,
33.4,
28.12,
0.1,
0.3,
1.11,
0.16,
9.2,
1.1,
2.33,
0.16,
4.35,
0.1,
34.12,
0.52,
29.34,
19.1,
0.6,
0.51,
0.4,
0.3,
0.5,
1.6,
38.1,
16.1,
0.1,
1.19,
2.1,
0.44,
0.8,
0.6,
1.1,
2.5,
25.29,
0.40,
5.10,
37.1,
21.24,
25.29,
1.30,
34.12,
2.4,
27.2,
44.46,
5.10,
0.7,
0.5,
28.12,
0.8,
0.38,
0.4,
9.2,
1.30,
22.7,
0.57,
1.1,
48.12,
0.2,
0.42,
1.6,
47.47,
1.1,
0.1,
0.4,
0.1,
34.12,
22.7,
0.5,
0.1,
2.5,
0.4,
17.2,
41.1,
14.20,
21.24,
30.1,
1.1,
0.41,
0.26,
0.4,
3.2,
10.17,
0.4,
0.1,
0.37,
4.32,
3.2,
27.2,
2.6,
0.36,
3.2,
13.21,
0.1,
0.1,
3.2,
0.13,
0.26,
0.4,
0.27,
0.13,
1.1,
0.41,
4.2,
0.8,
22.7,
20.25,
0.1,
0.58,
1.1,
1.1,
36.9,
0.3,
0.45,
0.1,
3.2,
26.28,
0.16,
0.45,
0.6,
0.1,
0.8,
5.10,
0.1,
0.5,
0.1,
2.4,
6.4,
0.37,
0.4,
8.2,
0.1,
20.25,
3.2,
0.1,
14.20,
0.4,
0.7,
0.11,
0.4,
13.21,
3.2,
32.3,
0.40,
10.6,
0.8,
3.2,
0.8,
0.6,
0.1,
44.46,
7.6,
13.21,
45.7,
2.4,
7.6,
41.1,
32.3,
0.1,
11.4,
21.24,
43.14,
2.33,
24.3,
0.1,
0.1,
0.5,
39.7,
9.2,
0.1,
3.2,
0.9,
23.7,
0.1,
0.31,
9.2,
8.2,
6.43,
0.8,
